Lead_I,Lead_II,Lead_III,Lead_aVR,Lead_aVL,Lead_aVF,Lead_V1,Lead_V2,Lead_V3,Lead_V4,Lead_V5,Lead_V6
-0.22939523420777733,-0.1716829323613124,0.06243815148279847,0.20981115898265404,-0.17268259834336652,-0.046616484776354855,0.08970425740656052,-0.04737076003890091,-0.013409184431087615,-0.07258529177566987,-0.14214712747898875,-0.14490794130872445
-0.22939523420777733,-0.1398080082074649,0.09559962555329544,0.1920342535722665,-0.1911343406964119,-0.008373729256564336,0.08970425740656052,-0.009486594093092014,-0.013409184431087615,-0.05254611060818793,-0.11992561008888346,-0.1193102748552247
-0.13688351454831724,-0.1398080082074649,-0.0038847966581954723,0.13870353734110388,-0.08042388657813976,-0.06573786253625012,0.08970425740656052,-0.02842867706599646,-0.013409184431087615,-0.0926244729431518,-0.14214712747898875,-0.1705056077622242
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.15648044275149142,-0.11732737128423046,-0.046616484776354855,0.08970425740656052,-0.04737076003890091,-0.013409184431087615,-0.0926244729431518,-0.14214712747898875,-0.1705056077622242
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.15648044275149142,-0.11732737128423046,-0.046616484776354855,0.06320661807803718,-0.04737076003890091,-0.013409184431087615,-0.0926244729431518,-0.14214712747898875,-0.1705056077622242
-0.13688351454831724,-0.1398080082074649,-0.0038847966581954723,0.13870353734110388,-0.08042388657813976,-0.06573786253625012,0.06320661807803718,-0.04737076003890091,-0.013409184431087615,-0.07258529177566987,-0.14214712747898875,-0.1705056077622242
-0.10604627466183056,-0.1398080082074649,-0.03704627072869245,0.12092663193071634,-0.043520401872049044,-0.08485924029614537,0.06320661807803718,-0.02842867706599646,-0.013409184431087615,-0.0926244729431518,-0.14214712747898875,-0.14490794130872445
-0.10604627466183056,-0.1079330840536174,-0.0038847966581954723,0.1031497265203288,-0.061972144225094394,-0.046616484776354855,0.06320661807803718,-0.02842867706599646,-0.031029898648299987,-0.0926244729431518,-0.14214712747898875,-0.14490794130872445
-0.13688351454831724,-0.1398080082074649,-0.0038847966581954723,0.13870353734110388,-0.08042388657813976,-0.06573786253625012,0.06320661807803718,-0.009486594093092014,-0.013409184431087615,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.15648044275149142,-0.11732737128423046,-0.046616484776354855,0.08970425740656052,-0.009486594093092014,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.09371260840172496
-0.10604627466183056,-0.1398080082074649,-0.03704627072869245,0.12092663193071634,-0.043520401872049044,-0.08485924029614537,0.08970425740656052,-0.02842867706599646,-0.013409184431087615,-0.05254611060818793,-0.11992561008888346,-0.1193102748552247
-0.19855799432129065,-0.1398080082074649,0.06243815148279847,0.17425734816187896,-0.1542308559903212,-0.0274951070164596,0.08970425740656052,-0.009486594093092014,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.09371260840172496
-0.07520903477534385,-0.1398080082074649,-0.07020774479918943,0.1031497265203288,-0.00661691716595833,-0.10398061805604064,0.06320661807803718,-0.009486594093092014,-0.013409184431087615,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.10604627466183056,-0.1079330840536174,-0.0038847966581954723,0.1031497265203288,-0.061972144225094394,-0.046616484776354855,0.06320661807803718,-0.009486594093092014,-0.013409184431087615,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.10604627466183056,-0.1398080082074649,-0.03704627072869245,0.12092663193071634,-0.043520401872049044,-0.08485924029614537,0.08970425740656052,-0.009486594093092014,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.13688351454831724,-0.07605815989976988,0.06243815148279847,0.08537282110994127,-0.11732737128423046,0.010747648503330924,0.08970425740656052,-0.009486594093092014,-0.013409184431087615,-0.07258529177566987,-0.09770409269877815,-0.1193102748552247
-0.10604627466183056,-0.1716829323613124,-0.07020774479918943,0.12092663193071634,-0.025068659519003687,-0.12310199581593591,0.11620189673508387,0.009455488879812434,0.021832244003337137,-0.03250692944070599,-0.07548257530867285,-0.1193102748552247
